,avgtempo,base_name,chord_changes,chorus_count,compid,filename_solo,filename_solo_backing,filename_solo_solo,filename_sv,genre,instrument,key,melid,performer,recording_year,rhythmfeel,signature,solopart,style,tempoclass,title,titleaddon,tonalitytype,trackid,tuning_frequency,intensity_solo_5_to_95_percentile_range,intensity_backing_5_to_95_percentile_range
409,131.6,SteveColeman_SlippedAgain_Solo,A1: ||F7   |Bb7   |F7   |F7   |Bb7   |Bb7   |F7   |A-7 D7 |G-7   |C7   |F7   |G-7 C7 ||,3,204,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveColeman_SlippedAgain_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_SlippedAgain_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_SlippedAgain_Solo_Solo.wav,SteveColeman_SlippedAgain_FINAL.sv,ORIGINAL,as,F-maj,409,Steve Coleman,1991,SWING,4/4,1,POSTBOP,MEDIUM,Slipped again,,BLUES,315,439.276,8.54601348965,13.94249142
410,240.0,SteveColeman_TakeTheColtrane_Solo,A1: ||F7   |Bb7   |F7   |F7   |Bb7   |Bb7   |F7   |F7   |G7   |C7   |F7   |C7   ||,14,283,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveColeman_TakeTheColtrane_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TakeTheColtrane_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TakeTheColtrane_Solo_Solo.wav,SteveColeman_TakeTheColtrane_FINAL.sv,ORIGINAL,as,F-maj,410,Steve Coleman,1988,SWING,4/4,1,POSTBOP,UP,Take the Coltrane,,BLUES,316,434.568,8.98695380202,11.861546892
411,97.7,SteveColeman_TheOracle-1_Solo,A1: ||Bb-   ||,1,284,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveColeman_TheOracle-1_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TheOracle-1_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TheOracle-1_Solo_Solo.wav,SteveColeman_TheOracle-1_FINAL.sv,ORIGINAL,as,Bb-min,411,Steve Coleman,1989,LATIN,3/4,1,POSTBOP,MEDIUM SLOW,The Oracle,,FREE,317,440.819,8.6199430102,18.0631058842
412,104.0,SteveColeman_TheOracle-2_Solo,"A1: ||Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  |Bb-  ||
B1: ||Eb-  |C-  |Bj7911#  |Bb-  |Eb-  |Bj7911#  |Eb-  |Bj7911#  |G-7  |F#j7  |Bj7  |Bbj7911#  ||",3,284,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveColeman_TheOracle-2_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TheOracle-2_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveColeman_TheOracle-2_Solo_Solo.wav,SteveColeman_TheOracle-2_FINAL.sv,ORIGINAL,as,Bb-min,412,Steve Coleman,1989,LATIN,3/4,2,POSTBOP,MEDIUM SLOW,The Oracle,,FREE,317,440.707,9.93549197358,13.6507613203
413,134.9,SteveLacy_AloneTogether_Solo,"A1: ||D-6   |Em7b5 A79b |D-6   |Em7b5 A79b |D-6   |Am7b5 D79b |G-7   |G-7   |B-7 E7 |G-7 C7 |Fj7   |Em7b5 A7 |Dj7   |Em7b5 A7 ||
A2: ||D-6   |Em7b5 A79b |D-6   |Em7b5 A79b |D-6   |Am7b5 D79b |G-7   |G-7   |B-7 E7 |G-7 C7 |Fj7   |Em7b5 A7 |Dj7   |Dj7   ||
B1: ||Am7b5   |D79b   |G-6   |G-6   |Gm7b5   |C79b   |Fj7   |Em7b5 A79b ||
A3: ||D-6   |Em7b5 A79b |D-6   |Em7b5 A79b |D-6   |Bb7 A7 |D-6   |Em7b5 A7 ||",1,253,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_AloneTogether_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_AloneTogether_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_AloneTogether_Solo_Solo.wav,SteveLacy_AloneTogether_FINAL.sv,GREAT AMERICAN SONGBOOK,ss,D-maj,413,Steve Lacy,1957,SWING,4/4,1,HARDBOP,MEDIUM,Alone Together,,FUNCTIONAL,318,442.515,9.46975536803,11.1451896658
414,85.4,SteveLacy_AskMeNow_Solo,"A1: ||G-7C7F#-7B7|F-7Bb7E-7A7|Eb-7 Ab7 |B7 Bb7 |Eb7 D7 |Dbj7 Eb7 |Eb-7 Ab7 |F-7E7Eb-7D7||
A2: ||G-7C7F#-7B7|F-7Bb7E-7A7|Eb-7 Ab7 |B7 Bb7 |Eb7 D7 |Dbj7 Eb7 |Eb-7 Ab7 |Db   ||
B1: ||Eb-7 Ab |Dbj7  E-7|Eb-7 Ab7 |Dbj7   |Bb-7 Eb7 |Eb7 Bb-7 |Eb-7 Ab7 |Db-7 Gb7 ||
A3: ||G-7C7F#-7B7|F-7Bb7E-7A7|Eb-7 Ab7 |B7 Bb7 |Eb7 D7 |Dbj7 Eb7 |Eb-7 Ab7 |Db   ||",1,100,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_AskMeNow_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_AskMeNow_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_AskMeNow_Solo_Solo.wav,SteveLacy_AskMeNow_FINAL.sv,ORIGINAL,ss,Db-maj,414,Steve Lacy,1958,SWING,4/4,1,HARDBOP,MEDIUM SLOW,Ask Me Now,,FUNCTIONAL,319,442.138,8.76625176398,14.7916112264
415,166.3,SteveLacy_EasyToLove_Solo,"A1: ||A-7   |D-7   |A-7   |D7   |Gj7   |C79   |B-7   |E79b   |A-7   |D79   |Gj7   |B-7 E7 |A-7   |D7   |B-7   |B-7 E79b ||
A2: ||A-7   |D-7   |A-7   |D7   |Gj7   |C79   |B-7   |E79b   |A-7   |C-7 F7 |Gj7   |Bbo7   |A-7   |D7   |G   |Bm7b5 E79b ||",4,285,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_EasyToLove_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_EasyToLove_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_EasyToLove_Solo_Solo.wav,SteveLacy_EasyToLove_FINAL.sv,GREAT AMERICAN SONGBOOK,ss,G-maj,415,Steve Lacy,1957,SWING,4/4,1,HARDBOP,MEDIUM UP,Easy to Love,,FUNCTIONAL,320,440.732,6.94986459725,11.6165168537
416,132.2,SteveLacy_Let'sCoolOne_Solo,"A1: ||Ebj7   |F-7 Bb7 |Ebj7 F-7G-7|C7   |F-7   |Bb7   |Eb C7 |F-7 Bb7 ||
A2: ||Ebj7   |F-7 Bb7 |Ebj7 F-7G-7|C7   |F-7   |Bb7   |Eb   |Eb   ||
B1: ||Bb-7   |Eb7   |Abj7   |Abj7   |C-7   |F7   |F-7   |Bb7   ||
A3: ||Ebj7   |F-7 Bb7 |Ebj7 F-7G-7|C7   |F-7   |Bb7   |Eb   |Eb   ||",2,286,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_Let'sCoolOne_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Let'sCoolOne_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Let'sCoolOne_Solo_Solo.wav,SteveLacy_Let'sCoolOne_FINAL.sv,ORIGINAL,ss,Eb-maj,416,Steve Lacy,1961,SWING,4/4,1,HARDBOP,MEDIUM,Let's Cool One,,FUNCTIONAL,321,432.353,8.19489596729,11.7824715007
417,266.8,SteveLacy_Skippy_Solo,"A1: ||D7 G7 |C7 F7 |Bb7 A7 |Ab7 Db7 |Gb7 F7 |Bb7 A7 |Ab7   |G7   |Gb7 F7 |E7 Eb7 |Ab7 G7 |Gb7 F7 |Bb7 A7 |Ab7 Db7 |F#7 B7 |E7 A7 ||
B1: ||D7 G7 |C7 F7 |Bb7 A7 |Ab7 Db7 |Gb7 F7 |Bb7 A7 |Ab7 Db7 |Gb7   |Db7C7B7Bb7|A7Ab7G7Gb7|B7Bb7A7Ab7|G7Gb7F7E7|Bb-7 Eb7 |Bb-7 Eb7 |Bb-7 Eb7 |Ab   ||",3,287,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_Skippy_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Skippy_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Skippy_Solo_Solo.wav,SteveLacy_Skippy_FINAL.sv,ORIGINAL,ss,Ab-maj,417,Steve Lacy,1958,SWING,4/4,1,HARDBOP,UP,Skippy,,FUNCTIONAL,322,442.339,6.63572579183,10.5485267422
418,165.9,SteveLacy_Work_Solo,"A1: ||Db7   |Db7   |Gb7   |Gb7   |F7 E7 |Eb7   |D7   |D7   ||
A2: ||Db7   |Db7   |Gb7   |Gb7   |F7 E7 |Eb7   |D7   |D7   ||
B1: ||D-7 G7 |G7   |C7   |C7   |C-7   |F7   |E7 A7913b |Ab7alt   ||
A3: ||Db7   |Db7   |Gb7   |Gb7   |F7 E7 |Eb7   |D7   |D7   ||",2,171,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveLacy_Work_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Work_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveLacy_Work_Solo_Solo.wav,SteveLacy_Work_FINAL.sv,ORIGINAL,ss,,418,Steve Lacy,1957,SWING,4/4,1,HARDBOP,MEDIUM UP,Work,,FUNCTIONAL,323,441.801,7.78189840549,9.18368071631
419,116.0,SteveTurre_DatDere_Solo,"A1: ||C- Eb7 |Am7b5 Ab7 |C- Ab7 |Dm7b5 G7 |C- Eb7 |Am7b5 Ab7 |Dm7b5 G+7 |C- G+79 ||
A2: ||C- Eb7 |Am7b5 Ab7 |C- Ab7 |Dm7b5 G7 |C- Eb7 |Am7b5 Ab7 |Dm7b5 G+7 |C-   ||
B1: ||C-7G7C- |G-7D7G-7 |C-7 Ab7 |Dm7b5 G7 |C-7G7C- |G-7D7G-7 |Dm7b5 G79 |C- G79 ||",3,288,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveTurre_DatDere_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_DatDere_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_DatDere_Solo_Solo.wav,SteveTurre_DatDere_FINAL.sv,ORIGINAL,tb,C-min,419,Steve Turre,1987,SWING,4/4,1,POSTBOP,MEDIUM,Dat Dere,,FUNCTIONAL,324,440.168,9.02215376885,10.747316245
420,257.1,SteveTurre_IfIWereABell_Solo,"A1: ||G79   |Csus7913 C7913 |Fj7   |Fj7   |A-7   |D7   |G7   |G-7 C7913 ||
B1: ||F6 F7/A |Bb6 C7913 |F6   |E-7 A7 |D-7 D-7/C |Bb-7 E7 |Aj7 Bb7 |Aj7 D7 ||
A2: ||G79   |Csus7913 C7913 |Fj7   |Fj7   |A-7   |D7   |G7   |G-7 C7 ||
C1: ||F6 F7/A |Bb Bo |F6/C Bb7913 |A-7 D7 |G-7   |C7913   |F6   |F6   ||",2,289,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveTurre_IfIWereABell_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_IfIWereABell_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_IfIWereABell_Solo_Solo.wav,SteveTurre_IfIWereABell_FINAL.sv,GREAT AMERICAN SONGBOOK,tb,F-maj,420,Steve Turre,1987,SWING,4/4,1,POSTBOP,UP,If I Were a Bell,,FUNCTIONAL,325,441.102,7.41020790673,10.6225906289
421,204.3,SteveTurre_Steve'sBlues_Solo,A1: ||F7   |Bb7   |F7   |F7   |Bb7   |Bb7   |F7   |A-7 D7 |G-7   |C7   |F7   |C7   ||,4,290,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/SteveTurre_Steve'sBlues_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_Steve'sBlues_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/SteveTurre_Steve'sBlues_Solo_Solo.wav,SteveTurre_Steve'sBlues_FINAL.sv,ORIGINAL,tb,F-maj,421,Steve Turre,1987,SWING,4/4,1,POSTBOP,UP,Steve's Blues,,BLUES,326,440.521,9.07225463665,9.40825128767
422,105.9,VonFreeman_PassItOn_Solo,"A1: ||C-7NC  |Eb   |C-7   |Eb   ||
A2: ||C-7   |Eb   |C-7   |Eb   ||
B1: ||F-   |Db   |F-   |Gb7   ||
A3: ||C-7   |Eb   |C-7   |Eb   ||",3,281,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/VonFreeman_PassItOn_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/VonFreeman_PassItOn_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/VonFreeman_PassItOn_Solo_Solo.wav,VonFreeman_PassItOn_FINAL.sv,ORIGINAL,ts,C-min,422,Von Freeman,1991,FUNK,4/4,1,FUSION,MEDIUM SLOW,Pass it On,,MODAL,312,440.263,11.7264320808,12.9675759177
423,258.2,WarneMarsh_Crosscurrent_Solo,"A1: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
A2: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   ||
B1: ||Bb-7   |Aj7   |Ab-7   |Gj7   |Gbj7   |F7 D7 |G-7   |C7   ||
A3: ||Fj7   |G-7 C7 |A-7   |G-7 C7 |F7   |Bbj7   |G-7 C7 |Fj7   |Fj7   ||",1,210,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WarneMarsh_Crosscurrent_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Crosscurrent_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Crosscurrent_Solo_Solo.wav,WarneMarsh_Crosscurrent_FINAL.sv,ORIGINAL,ts,F-maj,423,Warne Marsh,1949,SWING,4/4,1,COOL,UP,Crosscurrent,,FUNCTIONAL,228,439.185,14.7321187015,10.2076611381
424,269.9,WarneMarsh_Tautology_Solo,"A1: ||F   |F7   |A-   |D7   |G-   |C7   |Fj7   |Fj7   ||
B1: ||Cj7911# Bb7911# |Ab7911# Gbj7911# |Fj7   |D7   |G-   |C7   |Fj7   |Fj7   ||
C1: ||Bb-7   |Eb7   |Bbo Bb-7 |Ab   |A-7   |D7   |G7   |C7   ||
A2: ||F   |F7   |A-   |D7   |G-   |C7   |Fj7   |Fj7   ||",2,48,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WarneMarsh_Tautology_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Tautology_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Tautology_Solo_Solo.wav,WarneMarsh_Tautology_FINAL.sv,ORIGINAL,ts,F-maj,424,Warne Marsh,1951,SWING,4/4,1,COOL,UP,Tautology,,BLUES,48,435.408,19.8036559958,11.9306380582
425,175.1,WarneMarsh_Wow-1_Solo,"A1: ||G-   |C7   |F   |A- Abj7 |Gj7   |E79b   |A-   |D- D7 ||
A2: ||G-   |C79b   |F   |A- Abj7 |Gj7   |C7   |F C |F   |A- Abj7 ||",1,214,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WarneMarsh_Wow-1_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Wow-1_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WarneMarsh_Wow-1_Solo_Solo.wav,WarneMarsh_Wow-1_FINAL.sv,ORIGINAL,ts,F-maj,425,Warne Marsh,1949,SWING,4/4,1,COOL,MEDIUM UP,Wow,,FUNCTIONAL,233,438.747,13.1792728817,12.0984445079
426,174.4,WayneShorter_Adam'sApple_Solo,A1: ||Ab7   |Ab7   |Ab7   |Ab7   |Ab7   |Ab7   |Ab7   |Ab7   |Gb7   |Gb7   |Gb7   |Gb7   |Ab7   |Ab7   |Ab7   |Ab7   |Ab-7   |Db7913   |Bb-7   |Eb7   |Ab-   |Ab-   |Bb-7/Eb   |Bb-7/Eb   ||,4,291,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_Adam'sApple_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Adam'sApple_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Adam'sApple_Solo_Solo.wav,WayneShorter_Adam'sApple_FINAL.sv,ORIGINAL,ts,Ab-mix,426,Wayne Shorter,1966,LATIN,4/4,1,POSTBOP,MEDIUM UP,Adam's Apple,,COLOR,327,434.429,10.0526850343,12.9515792901
427,277.4,WayneShorter_Dolores_Solo,"A1: ||D-7   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7911   |Am7b5 D7 |Dbsus7   |Dbsus7   ||
B1: ||G-7   |D7   |G-7   |F-79   |F-79   |Eb   ||
C1: ||G-7   |F-7 Bb7 |Ebj7   |A-7 D7 |F-7911   |Am7b5 D7 |Dbsus7   |Dbsus7   ||",3,148,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_Dolores_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Dolores_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Dolores_Solo_Solo.wav,WayneShorter_Dolores_FINAL.sv,ORIGINAL,ts,Db-chrom,427,Wayne Shorter,1966,SWING,4/4,1,POSTBOP,UP,Dolores,,COLOR,162,440.39,9.54102036025,11.8162985752
428,147.1,WayneShorter_DownUnder_Solo,A1: ||Gb-7   |Abm7b5 Db7 |Gb-7   |Gb-7   |G7   |G7   |Gb-7   |E-7 A7 |D7   |Db7   |Gb-7   |Db7   ||,2,89,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_DownUnder_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_DownUnder_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_DownUnder_Solo_Solo.wav,WayneShorter_DownUnder_FINAL.sv,ORIGINAL,ts,F#-min,428,Wayne Shorter,1961,SWING,4/4,1,HARDBOP,MEDIUM UP,Down Under,,BLUES,93,440.613,9.61598623888,10.5210894216
429,284.5,WayneShorter_E.S.P._Solo,"A1: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Eb7 |D-79   |G7   |G-7   |Gb7   ||
A2: ||E7alt   |E7alt   |Fj7   |Fj7   |E7alt   |E7alt   |Ebj7911#   |Ebj7911#   |D7   |Ebj7911#   |E7   |Fj7 Eb7 |Db7911#   |C7   |Db7 Gb7 |Fj7   ||",2,236,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_E.S.P._Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_E.S.P._Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_E.S.P._Solo_Solo.wav,WayneShorter_E.S.P._FINAL.sv,ORIGINAL,ts,F-maj,429,Wayne Shorter,1964,SWING,4/4,1,POSTBOP,UP,E.S.P.,,COLOR,328,440.472,11.593166654,12.0941754201
430,138.4,WayneShorter_Eighty=One_Solo,A1: ||Fsus7   |Bbsus7   |Fsus7   |Fsus7   |Bbsus7   |Bbsus7   |Fsus7   |Fsus7   |Csus7   |Bbsus7   |Fsus7   |Fsus7   ||,5,237,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_Eighty=One_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Eighty=One_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Eighty=One_Solo_Solo.wav,WayneShorter_Eighty=One_FINAL.sv,ORIGINAL,ts,F-maj,430,Wayne Shorter,1964,SWING,4/4,1,POSTBOP,MEDIUM,Eighty-One,,BLUES,257,439.285,10.5098873669,11.1198711017
431,136.1,WayneShorter_Footprints_Solo,"A1: ||C-7     |C-7     |C-7     |C-7     |F-7     |F-7     |C-7     |C-7     ||
B1: ||F#m7b5  F7913  |Em7b5  A7alt  |C-7     |C-7     ||",4,292,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_Footprints_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Footprints_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Footprints_Solo_Solo.wav,WayneShorter_Footprints_FINAL.sv,ORIGINAL,ts,C-min,431,Wayne Shorter,1966,SWING,6/4,1,POSTBOP,MEDIUM,Footprints,,BLUES,329,434.824,8.7306456673,13.1581962074
432,51.3,WayneShorter_InfantEyes_Solo,"A1: ||G-7   |F-7   |Ebj7   |A79b13   |Gbj7   |Fsus79   |Eb-7   |Bbsus79   |Bb7   ||
B1: ||Ebj7   |Ej7/D#   |Ebj7911#   |Ej7911#   |Bj7   |Bbsus79   |Ab-7   |Ebsus79   |D+79#   ||
A2: ||G-7   |F-7   |Ebj7   |A79b13   |Gbj7   |Fsus79   |Eb-7   |Bbsus79   |Bbsus79   ||
I1: ||G-7   |F-7   ||",1,293,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_InfantEyes_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_InfantEyes_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_InfantEyes_Solo_Solo.wav,WayneShorter_InfantEyes_FINAL.sv,ORIGINAL,ts,Eb-chrom,432,Wayne Shorter,1964,BALLAD,4/4,1,POSTBOP,SLOW,Infant Eyes,,COLOR,330,438.313,13.7980051026,15.3715585414
433,178.2,WayneShorter_JuJu_Solo,A1: ||Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |Bb+7  |A7  |A7  |Abj7  |Abj7  |E-7  |E-7  |Fj7  |Fj7  |B-7  |B-7  |Fj7  |Fj7  |B-7  |B-7  ||,7,294,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_JuJu_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_JuJu_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_JuJu_Solo_Solo.wav,WayneShorter_Juju_FINAL.sv,ORIGINAL,ts,B-chrom,433,Wayne Shorter,1964,LATIN,3/4,1,POSTBOP,MEDIUM UP,Juju,,COLOR,331,438.567,8.19921752882,10.7298537531
434,267.1,WayneShorter_Orbits_Solo,A1: ||NC   ||,1,151,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_Orbits_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Orbits_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_Orbits_Solo_Solo.wav,WayneShorter_Orbits_FINAL.sv,ORIGINAL,ts,,434,Wayne Shorter,1966,SWING,4/4,1,POSTBOP,UP,Orbits,,COLOR,165,441.328,8.54188248605,13.6256964965
435,142.7,WayneShorter_SpeakNoEvil_Solo,"A1: ||C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |E-7911 A+7 |D-7911 G+7 |Am7b5   |Bb-7   |Am7b5   |Bb-7   ||
A2: ||C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |E-7911 A+7 |D-7911 G+7 |Am7b5   |Bb-7   |Am7b5   |Bb-7   ||
B1: ||C-7  Ab7|Ab7   |G-7  Gbm7b5|Gbm7b5   |F-7  Bbm7b5|Bbm7b5   |Eb7  Db7|Db7   ||
A3: ||C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |C-7   |Dbj7   |E-7911 A+7 |D-7911 G+7 |Am7b5   |Bb-7   |Am7b5   |Bb-7   ||",2,136,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WayneShorter_SpeakNoEvil_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_SpeakNoEvil_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WayneShorter_SpeakNoEvil_Solo_Solo.wav,WayneShorter_SpeakNoEvil_FINAL.sv,ORIGINAL,ts,C-min,435,Wayne Shorter,1964,SWING,4/4,1,POSTBOP,MEDIUM UP,Speak No Evil,,COLOR,149,438.742,10.3113233449,11.7253088093
436,114.7,WoodyShaw_DatDere_Solo,"A1: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7 G7 ||
A2: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7   ||
B1: ||Dm7b5G7C-7 |Am7b5D7G7C-7|Am7b5 D7 |Dm7b5 G7 |Dm7b5G7C-7 |Am7b5D7G+7Eb7|Dm7b5 G+7 |G7 G+7 ||
A3: ||C-7   |Am7b5 Abj7 |Am7b5 D7 |Dm7b5 G7 |C-7   |Am7b5 Abj7 |Dm7b5 G+7 |C-7   ||",2,288,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo/WoodyShaw_DatDere_Solo.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WoodyShaw_DatDere_Solo_Backing.wav,/Volumes/mini/Datasets/wjazzd_2_0/wav_solo_separated/WoodyShaw_DatDere_Solo_Solo.wav,WoodyShaw_DatDere_FINAL.sv,ORIGINAL,tp,C-min,436,Woody Shaw,1987,SWING,4/4,1,POSTBOP,MEDIUM,Dat Dere,,FUNCTIONAL,324,440.353,7.36760484336,11.3469404552
